X_Label,Quant_Y_data,BM_Y_data
6.4,0.03505824691529438,0.0048056872477921
6.6,0.03412046048376707,0.0036611883751815075
6.8,0.033182635627471195,0.002626825224228972
7.0,0.03224550673549899,0.0017775198723111382
7.2,0.03130994029144957,0.00113191317889842
7.4,0.030376917277848643,0.0006772189663837459
7.6,0.02944801158666512,0.00038162206162775235
7.8,0.028524542208549216,0.00020322072297079396
8.0,0.02760747657196612,0.00010156031015181264
8.2,0.026698007136609653,8.52910040384324e-05
8.4,0.025797304510365396,8.52910040384324e-05
8.6,0.024906500527388714,8.52910040384324e-05
8.8,0.024026674005092608,8.52910040384324e-05
9.0,0.023158839315150854,8.52910040384324e-05
9.2,0.02230457085564585,8.52910040384324e-05
9.4,0.021465852253778447,8.52910040384324e-05
9.6,0.020641948664994775,8.52910040384324e-05
9.8,0.019833511065172525,8.52910040384324e-05
10.0,0.019041118086399057,8.52910040384324e-05
10.2,0.01826528102496301,8.52910040384324e-05
10.4,0.017506449127890757,8.52910040384324e-05
10.6,0.016765014867796604,8.52910040384324e-05
10.8,0.016041318927510345,8.52910040384324e-05
11.0,0.015338428956206986,8.52910040384324e-05
11.2,0.014654010666660387,8.52910040384324e-05
11.4,0.013988121364727853,8.52910040384324e-05
11.6,0.013340899623371018,8.52910040384324e-05
11.8,0.01271244170819567,8.52910040384324e-05
12.0,0.012102799984481598,8.52910040384324e-05
12.2,0.011511981025399956,8.52910040384324e-05
12.4,0.01093994361561212,8.52910040384324e-05
12.6,0.01038842898897655,8.52910040384324e-05
12.8,0.009856482027716195,8.52910040384324e-05
13.0,0.009342775704457124,8.52910040384324e-05
13.2,0.008847033322102807,8.52910040384324e-05
13.4,0.008368933277370365,8.52910040384324e-05
13.6,0.007908113768814416,8.52910040384324e-05
13.8,0.007464178583641434,8.52910040384324e-05
14.0,0.007036703868500337,8.52910040384324e-05
14.2,0.006625973057914456,8.52910040384324e-05
14.4,0.0062324074880994625,8.52910040384324e-05
14.6,0.005853783250065903,8.52910040384324e-05
14.8,0.005489666011136864,8.52910040384324e-05
15.0,0.005139644676657746,8.52910040384324e-05
15.2,0.004803337730609461,8.52910040384324e-05
15.4,0.004480398385835959,8.52910040384324e-05
15.6,0.0041705184205392595,8.52910040384324e-05
15.8,0.003873430590120278,8.52910040384324e-05
16.0,0.0035907966801564466,8.52910040384324e-05
16.2,0.00332055999612291,8.52910040384324e-05
16.4,0.0030625308197141294,8.52910040384324e-05
16.6,0.002816608625380111,8.52910040384324e-05
16.8,0.0025827124894696888,8.52910040384324e-05
17.0,0.0023607736367753664,8.52910040384324e-05
17.2,0.002150727624198878,8.52910040384324e-05
17.4,0.0019525063654043321,8.52910040384324e-05
17.6,0.0017672009171292569,8.52910040384324e-05
17.8,0.0015941585267939167,8.52910040384324e-05
18.0,0.0014325598696261197,8.52910040384324e-05
18.2,0.0012822185812169699,8.52910040384324e-05
18.4,0.001142908788942999,8.52910040384324e-05
18.6,0.001014363408209319,8.52910040384324e-05
18.8,0.0008962736096288213,8.52910040384324e-05
19.0,0.0007882894303836302,8.52910040384324e-05
19.2,0.0006904696094706048,8.52910040384324e-05
19.4,0.0006028256434229824,8.52910040384324e-05
19.6,0.000523824088514284,8.52910040384324e-05
19.8,0.00045296756754479233,8.52910040384324e-05
